id,host_id,host_is_superhost,name,price,neighbourhood,host_name,beds,neighbourhood_group_cleansed,review_scores_rating
1047129969789053982,37066714,f,Home in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$35.00,,Diogo,2,PORTO,
1047098537943911534,74632957,f,Rental unit in Porto · ★New · 2 bedrooms · 4 beds · 1 bath,$30.00,,Maria Amélia,4,PORTO,
1047095823178760491,521069984,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$115.00,,Holidu,1,PORTO,
1047093215736505702,521069984,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 2 baths,$115.00,,Holidu,1,PORTO,
1047092758660013660,542228046,f,Rental unit in Porto · ★New · 2 bedrooms · 2 beds · 1 bath,$85.00,,Ricardo,2,PORTO,
1047042712259867835,551102753,f,Rental unit in Matosinhos · ★New · 1 bedroom · 1 bed · 1 bath,$90.00,"Matosinhos, Porto, Portugal",Hezi,1,MATOSINHOS,
1046919773146082304,549399740,f,Rental unit in Vila Nova de Gaia · ★New · 1 bedroom · 2 beds · 1 bath,$55.00,"Vila Nova de Gaia, Porto, Portugal",Alexandra,2,VILA NOVA DE GAIA,
1046504324811801951,505353144,t,Bed and breakfast in Vila do Conde · ★New · 1 bedroom · 6 beds · 3.5 shared baths,$16.00,"Vila do Conde, Porto, Portugal",Cachinnans Hostel,6,VILA DO CONDE,
1046447180098227323,37066714,f,Rental unit in Porto · ★New · 2 bedrooms · 2 beds · 1 bath,$61.00,,Diogo,2,PORTO,
1046353439303737070,550970342,f,Rental unit in Matosinhos · ★New · 1 bedroom · 2 beds · 1 bath,$90.00,"Matosinhos, Porto, Portugal",GuestReady,2,MATOSINHOS,
1046345736581286273,368252613,f,Rental unit in Porto · ★New · Studio · 1 bed · 1 bath,$31.00,"Porto, Portugal",Trent,1,PORTO,
1046338176948816995,368252613,f,Home in Porto · ★New · Studio · 1 bed · 1 bath,$31.00,"Porto, Portugal",Trent,1,PORTO,
1046310506182063350,12730028,f,Rental unit in Porto · ★New · 7 bedrooms · 7 beds · 6 baths,$359.00,"Porto, Portugal",Host,7,PORTO,
1046302544171485150,550960414,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$41.00,"Porto, Portugal",Vanessa,1,PORTO,
1046205107572647577,12730028,f,Rental unit in Porto · ★New · 3 bedrooms · 4 beds · 3 baths,$168.00,"Porto, Portugal",Host,4,PORTO,
1046198693629096721,12730028,f,Rental unit in Porto · ★New · 3 bedrooms · 4 beds · 3 baths,$178.00,"Porto, Portugal",Host,4,PORTO,
1046158581683598224,550932241,f,Rental unit in Porto · ★New · 2 bedrooms · 3 beds · 1 bath,$74.00,"Porto, Portugal",Frederico,3,PORTO,
1046147200330770785,492711799,f,Home in Porto · ★New · Studio · 2 beds · 1 bath,$50.00,,Rachel,2,PORTO,
1046032278569119632,118420008,f,Rental unit in Porto · ★New · 2 bedrooms · 2 beds · 1 bath,$80.00,,João Maria Teresa,2,PORTO,
1046030382735520307,235438978,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$60.00,"Porto, Portugal",Hugo,2,PORTO,
1045895870035598936,512662996,f,Rental unit in Porto · ★New · 2 bedrooms · 2 beds · 1 bath,$76.00,,Bruno,2,PORTO,
1045636885427595274,52247518,f,Home in Vila Nova de Gaia · ★New · 1 bedroom · 1 bed · 1 bath,$25.00,,Elsa,1,VILA NOVA DE GAIA,
1045625936104101816,550796381,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$100.00,"Porto, Portugal",GuestReady,1,PORTO,
1045557532214352878,526218503,f,Rental unit in Porto · ★New · 2 bedrooms · 4 beds · 2 baths,$69.00,"Porto, Portugal",Raquel,4,PORTO,
1045477077202951163,452918929,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$50.00,,Vacationy,2,PORTO,
1045141753117774776,550728260,f,Rental unit in Matosinhos · ★New · 1 bedroom · 1 bath,$75.00,,Pedro,,MATOSINHOS,
1044965538194412809,505353144,t,Bed and breakfast in Vila do Conde · ★New · 1 bedroom · 2 beds · 3.5 shared baths,$16.00,"Vila do Conde, Porto, Portugal",Cachinnans Hostel,2,VILA DO CONDE,
1044870973238526431,505353144,t,Bed and breakfast in Vila do Conde · ★New · 1 bedroom · 2 beds · 3.5 shared baths,$16.00,"Vila do Conde, Porto, Portugal",Cachinnans Hostel,2,VILA DO CONDE,
1044863142583690719,80866007,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$72.00,,Opo,1,PORTO,
1044858292578776671,537092792,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$72.00,,Da'Home,1,PORTO,
1044850375561718814,537092792,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$72.00,,Da'Home,1,PORTO,
1044844508515131574,537092792,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$74.00,,Da'Home,1,PORTO,
1044830618440089582,537092792,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$74.00,,Da'Home,1,PORTO,
1044744928829083687,3953109,f,Rental unit in Porto · ★New · 2 bedrooms · 3 beds · 2.5 baths,$109.00,,Feels Like Home,3,PORTO,
1044744659291265343,3953109,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1.5 baths,$109.00,,Feels Like Home,1,PORTO,
1044690208286774502,469615295,f,Rental unit in Vila Nova de Gaia · ★New · 1 bedroom · 1 bed · 1 bath,$70.00,"Vila Nova de Gaia, Porto, Portugal",Meseda Investimentos,1,VILA NOVA DE GAIA,
1044678304486890491,474631083,f,Rental unit in Vila Nova de Gaia · ★New · 2 bedrooms · 3 beds · 1 bath,$90.00,"Vila Nova de Gaia, Porto, Portugal",Carlos,3,VILA NOVA DE GAIA,
1044670368344379292,235438978,f,Rental unit in Porto · ★New · 3 bedrooms · 5 beds · 2 baths,$105.00,"Porto, Portugal",Hugo,5,PORTO,
1044666923660063218,265767434,f,Rental unit in Porto · ★New · 3 bedrooms · 4 beds · 2 baths,$70.00,"Porto, Portugal",Raquel,4,PORTO,
1044662878414908242,42846383,f,Rental unit in Porto · ★New · 3 bedrooms · 4 beds · 4 baths,$220.00,,Paulo,4,PORTO,
1044281025855472600,549565919,f,Rental unit in Vila do Conde · ★New · 2 bedrooms · 2 baths,$80.00,,Igor,,VILA DO CONDE,
1044195950768205129,139110639,t,Serviced apartment in Porto · ★New · 1 bedroom · 2 beds · 0 baths,$56.00,,Ruis,2,PORTO,
1044185704717332438,12730028,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$43.00,"Porto, Portugal",Host,2,PORTO,
1044133638564366801,1756107,f,Guesthouse in Porto · ★New · 1 bedroom · 1 bed · 1 private bath,$53.00,"Porto, Portugal",Altido,1,PORTO,
1044131436810915100,1756107,f,Guesthouse in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$71.00,"Porto, Portugal",Altido,2,PORTO,
1044120941471729182,1756107,f,Guesthouse in Porto · ★New · Studio · 1 bed · 1 private bath,$53.00,"Porto, Portugal",Altido,1,PORTO,
1044118054088818407,1756107,f,Guesthouse in Porto · ★New · 1 bedroom · 1 bed · 1 private bath,$53.00,"Porto, Portugal",Altido,1,PORTO,
1044073609561633094,74632957,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$28.00,,Maria Amélia,2,PORTO,
1044071842939589987,1756107,f,Guesthouse in Porto · ★New · 1 bedroom · 1 bed · 1 private bath,$53.00,"Porto, Portugal",Altido,1,VILA NOVA DE GAIA,
1044035989638996719,16303886,f,Home in Porto · ★New · 4 bedrooms · 14 beds · 8 baths,$632.00,,Lynn,14,PORTO,
1044010890849157875,74632957,f,Rental unit in Porto · ★New · 2 bedrooms · 4 beds · 1 bath,$38.00,,Maria Amélia,4,PORTO,
1043996710523351659,3953109,f,Home in Porto · ★New · 2 bedrooms · 3 beds · 2.5 baths,$218.00,,Feels Like Home,3,PORTO,
1043335932859349013,462367550,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$56.00,,Teresa,2,PORTO,
1043329748781211538,462367550,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$70.00,,Teresa,2,PORTO,
1043303076572715004,548240831,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 2 shared baths,$31.00,,Leesha,1,PORTO,
1042855486993253005,537382503,f,Home in Estela · ★New · 4 bedrooms · 1 bed · 1 bath,$528.00,,Geovane,1,PÓVOA DE VARZIM,
1042695515004675839,14334740,f,Rental unit in Porto · ★New · 2 bedrooms · 2 beds · 1 bath,$38.00,,Nuno,2,PORTO,
1042616742724835912,14334740,f,Home in Porto · ★New · 2 bedrooms · 4 beds · 2 baths,$45.00,,Nuno,4,PORTO,
1042143817805457657,540936975,f,Boat in Vila Nova de Gaia · ★New · 1 bedroom · 2 beds · 1 bath,$50.00,,Miguel,2,VILA NOVA DE GAIA,
1041471285824303701,64736632,f,Rental unit in Arcozelo · ★New · 2 bedrooms · 4 beds · 1 bath,$50.00,,Jaime Alberto Dos Santos,4,VILA NOVA DE GAIA,
1040901539736697894,467050767,f,Home in Água Longa · ★New · 4 bedrooms · 6 beds · 3 baths,$320.00,"Água Longa, Porto, Portugal",Paulo,6,SANTO TIRSO,
1040898259324866396,499366755,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$55.00,"Porto, Portugal",Oliver,1,PORTO,
1040746029700806471,3953109,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$62.00,,Feels Like Home,2,PORTO,
1040745468945556228,3953109,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$62.00,,Feels Like Home,2,PORTO,
1040744918125002463,3953109,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$62.00,,Feels Like Home,2,PORTO,
1040744546488553451,3953109,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$62.00,,Feels Like Home,2,PORTO,
1040597650976294907,143701949,f,Rental unit in Porto · ★New · 2 bedrooms · 2 beds · 2 baths,$340.00,,BmyGuest Short Term Rental -,2,PORTO,
1040570560270280900,549769803,f,Home in Valbom · ★New · 3 bedrooms · 5 beds · 3 baths,$260.00,"Valbom, Porto, Portugal",Ricardo,5,GONDOMAR,
1040514546781254547,549643593,f,Rental unit in São Mamede de Infesta · ★New · 1 bedroom · 1 bed · 1 bath,$30.00,,Rosineide,1,MATOSINHOS,
1040456021743302862,548815887,f,Rental unit in Porto · ★New · 3 bedrooms · 1 bed · 2 baths,$180.00,,Anabela,1,PORTO,
1040400116078807514,548815887,f,Rental unit in Porto · ★New · 2 bedrooms · 2 beds · 2 baths,$77.00,,Anabela,2,PORTO,5.0
1040389200899440085,519552230,t,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 private bath,$32.00,,Valentina,1,PORTO,
1040350958217458726,452918929,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$74.00,,Vacationy,2,PORTO,
1040338222763572975,235438978,f,Rental unit in Porto · ★New · Studio · 1 bed · 1 bath,$78.00,"Porto, Portugal",Hugo,1,PORTO,
1039938720622236639,548869569,f,Rental unit in Póvoa de Varzim · ★New · 1 bedroom · 1 bed · 1 bath,$25.00,,Josilene,1,PÓVOA DE VARZIM,
1039912223369917124,17467919,f,Camper/RV in São João da Madeira · ★New · 1 bedroom · 2 beds · 1 bath,$30.00,,Pedro,2,SÃO JOÃO DA MADEIRA,
1039873371021970961,549614447,f,Rental unit in Vila Nova de Gaia · ★New · 2 bedrooms · 3 beds · 1 bath,$79.00,"Vila Nova de Gaia, Porto, Portugal",Deolinda,3,VILA NOVA DE GAIA,
1039826688853396818,76223539,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$42.00,"Porto, Portugal",BnBird,2,PORTO,
1039715462475430330,520799626,t,Home in Vila Nova de Gaia · ★New · 4 bedrooms · 4 beds · 3 baths,$480.00,,Ocasiao,4,VILA NOVA DE GAIA,
1039694468226388725,549399740,f,Rental unit in Vila Nova de Gaia · ★New · 2 bedrooms · 3 beds · 1 bath,$65.00,"Vila Nova de Gaia, Porto, Portugal",Alexandra,3,VILA NOVA DE GAIA,
1039687466463172779,546286006,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$40.00,,Facundo,1,PORTO,
1039681335254889280,2228036,t,Rental unit in Porto · ★New · 5 bedrooms · 8 beds · 5 baths,$430.00,,Rui,8,PORTO,
1039681105511870446,2228036,t,Rental unit in Porto · ★New · 3 bedrooms · 5 beds · 4 baths,$144.00,,Rui,5,PORTO,5.0
1039680742541529263,2228036,t,Rental unit in Porto · ★New · 1 bedroom · 3 beds · 1 bath,$71.00,,Rui,3,PORTO,5.0
1039680482884381205,2228036,t,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$71.00,,Rui,2,PORTO,
1039680139261831700,2228036,t,Rental unit in Porto · ★New · 1 bedroom · 3 beds · 1 bath,$71.00,,Rui,3,PORTO,
1039679828410458035,2228036,t,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$71.00,,Rui,2,PORTO,
1039679640891757012,2228036,t,Rental unit in Porto · ★New · 1 bedroom · 3 beds · 1 bath,$75.00,,Rui,3,PORTO,
1039679478097566480,2228036,t,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$75.00,,Rui,2,PORTO,
1039679072301079157,2228036,t,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$71.00,,Rui,2,PORTO,
1039678842974165189,2228036,t,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$75.00,,Rui,2,PORTO,
1039656927783169378,510913819,f,Home in Azurara · ★New · 4 bedrooms · 5 beds · 6 baths,$300.00,,Pedro,5,VILA DO CONDE,
1039626819618231386,549399740,f,Rental unit in Vila Nova de Gaia · ★New · 2 bedrooms · 3 beds · 1 bath,$65.00,"Vila Nova de Gaia, Porto, Portugal",Alexandra,3,VILA NOVA DE GAIA,
1039117373135928579,549410766,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$100.00,,Thomas,1,PORTO,
1039103539770442160,76223539,f,Rental unit in Porto · ★New · Studio · 1 bed · 1 bath,$27.00,"Porto, Portugal",BnBird,1,PORTO,
1039086765803683687,12730028,f,Rental unit in Vila Nova de Gaia · ★New · 2 bedrooms · 3 beds · 2 baths,$72.00,"Vila Nova de Gaia, Porto, Portugal",Host,3,VILA NOVA DE GAIA,
1039061801993780249,49283469,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$38.00,"Porto, Portugal",Ricardo,1,PORTO,
1039060166422039900,549422871,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$58.00,"Porto, Portugal",GuestReady,1,PORTO,
1039023220939820219,15554002,,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$46.00,"Porto, Portugal",VIVA Staying In Portugal,1,PORTO,5.0
1039005883574103604,1756107,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$58.00,"Porto, Portugal",Altido,1,PORTO,
1038408588792586331,548962340,f,Rental unit in Porto · ★New · 2 bedrooms · 3 beds · 3 baths,$70.00,,Lourena,3,PORTO,
1038190985806336143,545550632,f,Loft in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$46.00,"Porto, Portugal",RaRental Portugal,1,PORTO,
1037858277679127194,30220515,f,Home in Perafita · ★New · 1 bedroom · 1 bed · 1 bath,$38.00,"Perafita, Porto, Portugal",Jorge,1,MATOSINHOS,
1036954157626401101,148036445,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$39.00,,Pedro,1,PORTO,
1036952906085227028,538365078,f,Rental unit in Porto · ★New · 2 bedrooms · 1 bath,$50.00,,Inês,,PORTO,
1036930032432425641,548986280,f,Rental unit in Vila Nova de Gaia · ★New · 1 bedroom · 2 beds · 1 bath,$60.00,"Vila Nova de Gaia, Porto, Portugal",GuestReady,2,VILA NOVA DE GAIA,
1036896139807316039,548962340,f,Hotel in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$30.00,,Lourena,1,PORTO,
1036892977732425615,548962340,f,Hotel in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$24.00,,Lourena,1,PORTO,
1036890514299816316,548962340,f,Hotel in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$24.00,,Lourena,1,PORTO,
1036882783716079844,548962340,f,Hotel in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$36.00,,Lourena,2,PORTO,
1036850808369375340,46618046,f,Rental unit in Senhora da Hora · ★New · 3 bedrooms · 1.5 baths,$176.00,,Ana Paula,,MATOSINHOS,
1036830084297357540,548962340,f,Hotel in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$28.00,,Lourena,2,PORTO,
1036761266817233613,9108059,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1.5 baths,$45.00,,Faisal,1,PORTO,
1036084576045704146,548815887,f,Rental unit in Porto · ★New · 2 bedrooms · 3 beds · 2 baths,$77.00,,Anabela,3,PORTO,5.0
1036043259782028355,548795543,f,Rental unit in Gondomar · ★New · 2 bedrooms · 3 beds · 2 baths,$80.00,"Gondomar, Porto, Portugal",Silva,3,GONDOMAR,5.0
1035475850869091088,548686981,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$75.00,"Porto, Portugal",Brunno,2,PORTO,
1035459857383617659,548686981,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$75.00,"Porto, Portugal",Brunno,1,PORTO,
1035446603416535277,548686981,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$75.00,"Porto, Portugal",Brunno,1,PORTO,
1035307837519492191,47191303,t,Home in Porto · ★New · 3 bedrooms · 3 beds · 2.5 baths,$142.00,,Home Me,3,PORTO,
1035295525206391118,235438978,f,Rental unit in Porto · ★New · 2 bedrooms · 2 beds · 1 bath,$80.00,"Porto, Portugal",Hugo,2,PORTO,
1035272638305590999,527784173,f,Rental unit in Matosinhos · ★New · 1 bedroom · 2 beds · 1 bath,$85.00,"Matosinhos, Porto, Portugal",GuestReady,2,MATOSINHOS,
1035269289863058736,210264843,f,Rental unit in Porto · ★New · 2 bedrooms · 2 beds · 1 bath,$80.00,,Hugo,2,PORTO,
1035249664231155027,488749614,f,Rental unit in Porto · ★New · 2 bedrooms · 3 beds · 1 bath,$120.00,"Porto, Portugal",Hugo,3,PORTO,
1035242243772301439,371137360,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$70.00,"Porto, Portugal",Hugo,1,PORTO,
1035239953343952955,352882265,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 private bath,$55.00,"Porto, Portugal",Guest,2,PORTO,3.5
1035237189476252314,371137360,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$65.00,"Porto, Portugal",Hugo,1,PORTO,
1035230552072238642,235438978,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 private bath,$50.00,"Porto, Portugal",Hugo,1,PORTO,
1035198082887295525,467088680,f,Home in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$75.00,"Porto, Portugal",Hugo,2,PORTO,
1035060304067520942,531948240,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$70.00,"Porto, Portugal",GuestReady,1,PORTO,5.0
1034969518881776290,526856776,f,Bed and breakfast in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$63.00,,Sorrisos,1,PORTO,
1034966064437906972,526856776,f,Bed and breakfast in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$79.00,,Sorrisos,1,PORTO,
1034956105947640983,526856776,f,Bed and breakfast in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$64.00,,Sorrisos,1,PORTO,
1034853518967281819,548570217,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$40.00,,Marcos,1,PORTO,
1034818764494831084,106619819,f,Home in Porto · ★New · 2 bedrooms · 3 beds · 1 bath,$45.00,"Porto, Portugal",Jorge,3,PORTO,
1034749403893579383,452918929,f,Rental unit in Porto · ★New · 4 bedrooms · 6 beds · 3 baths,$186.00,,Vacationy,6,PORTO,
1034715661105299414,521069984,f,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$88.00,,Holidu,2,PORTO,
1034683295959533443,548523224,f,Rental unit in Leça da Palmeira · ★New · 2 bedrooms · 2 beds · 1 bath,$75.00,,Meral,2,MATOSINHOS,5.0
1034679306121464720,12730028,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$51.00,"Porto, Portugal",Host,1,PORTO,
1034535232925229965,20003941,f,Condo in Póvoa de Varzim · ★New · 1 bedroom · 2 beds · 1 bath,$50.00,,Dom,2,PÓVOA DE VARZIM,
1034177188214653660,224836426,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$40.00,,Luisa,1,PORTO,
1034064626327942061,526856776,f,Bed and breakfast in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$58.00,,Sorrisos,1,PORTO,
1034063298975491971,526856776,f,Bed and breakfast in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$58.00,,Sorrisos,1,PORTO,
1034062853531325204,444283165,f,Rental unit in Porto · ★New · 3 bedrooms · 3 beds · 2 baths,$80.00,,Unique Hosts,3,PORTO,
1034062117484035988,526856776,f,Bed and breakfast in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$61.00,,Sorrisos,1,PORTO,
1034058940559924190,548391466,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$86.00,"Porto, Portugal",Pedro,1,PORTO,
1034056069569630733,104779539,f,Rental unit in Porto · ★New · 2 bedrooms · 3 beds · 1 bath,$67.00,,MyStay,3,PORTO,
1034047328073902518,464267526,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 2 baths,$38.00,,Wilno,1,PORTO,
1034045396463874575,12730028,f,Home in Porto · ★New · 3 bedrooms · 3 beds · 2.5 baths,$84.00,"Porto, Portugal",Host,3,PORTO,
1033989822010499535,11780893,f,Aparthotel in Matosinhos · ★New · 1 bedroom · 1 bed · 1 bath,$76.00,,Sofia,1,MATOSINHOS,5.0
1033947047685798462,548349125,f,Rental unit in Vila Nova de Gaia · ★New · Studio · 1 bed · 1 bath,$70.00,"Vila Nova de Gaia, Porto, Portugal",GuestReady,1,VILA NOVA DE GAIA,5.0
1033929133295488730,30907275,f,Rental unit in Porto · ★New · 3 bedrooms · 4 beds · 1 bath,$150.00,"Porto, Portugal",Liiiving,4,PORTO,
1033923662858875300,547975543,f,Rental unit in Porto · ★New · Studio · 1 bed · 1 bath,$36.00,"Porto, Portugal",Astute,1,PORTO,
1033916281600408891,548349125,f,Rental unit in Vila Nova de Gaia · ★New · 2 bedrooms · 3 beds · 2 baths,$110.00,"Vila Nova de Gaia, Porto, Portugal",GuestReady,3,VILA NOVA DE GAIA,4.0
1033866905306699164,499623793,t,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1.5 baths,$25.00,"Porto, Portugal",Santos,1,PORTO,
1033865005657220632,499623793,t,Rental unit in Porto · ★New · 1 bedroom · 2 beds · 1.5 baths,$27.00,"Porto, Portugal",Santos,2,PORTO,
1033352863085125959,548240831,f,Rental unit in Porto · ★New · 3 bedrooms · 3 beds · 2 baths,$82.00,,Leesha,3,PORTO,
1033122753982268423,199153413,f,Rental unit in Porto · ★New · 2 bedrooms · 2 beds · 1 bath,$55.00,,Lidan,2,PORTO,
1032765891245041884,247261161,t,Rental unit in Vila Nova de Gaia · ★New · 3 bedrooms · 3 beds · 2 baths,$50.00,,RoseSina,3,VILA NOVA DE GAIA,
1032396224639389512,463660524,f,Home in Roge · ★New · 1 bedroom · 1 bed · 1 bath,$77.00,,The VALLEY,1,VALE DE CAMBRA,
1031932896393524432,547975543,f,Rental unit in Porto · ★New · Studio · 1 bed · 1 bath,$36.00,"Porto, Portugal",Astute,1,PORTO,
1031918862965390777,547975543,f,Rental unit in Porto · ★New · Studio · 1 bed · 1 bath,$36.00,"Porto, Portugal",Astute,1,PORTO,
1031892805570417971,547975543,f,Rental unit in Porto · ★New · Studio · 1 bed · 1 bath,$36.00,"Porto, Portugal",Astute,1,PORTO,
1031834176564151101,12730028,f,Serviced apartment in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$50.00,"Porto, Portugal",Host,1,PORTO,
1031822719471721866,12730028,f,Serviced apartment in Porto · ★New · Studio · 1 bed · 1 bath,$50.00,"Porto, Portugal",Host,1,PORTO,
1031805629390233127,12730028,f,Serviced apartment in Porto · ★New · Studio · 1 bed · 1 bath,$50.00,"Porto, Portugal",Host,1,PORTO,
1031775914322243868,547949292,f,Rental unit in Grijó · ★New · 2 bedrooms · 3 beds · 1 bath,$60.00,"Grijó, Porto, Portugal",GuestReady,3,VILA NOVA DE GAIA,1.0
1031760707048751512,547945441,f,Rental unit in Porto · ★New · Studio · 1 bed · 1 bath,$55.00,"Porto, Portugal",GuestReady,1,PORTO,
1031699867840969460,12730028,f,Serviced apartment in Porto · ★New · 1 bedroom · 2 beds · 1 bath,$50.00,"Porto, Portugal",Host,2,PORTO,
1031216429690469263,12730028,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$60.00,"Porto, Portugal",Host,1,PORTO,
1031165234902302130,547843720,f,Rental unit in Porto · ★New · 2 bedrooms · 2 beds · 1 bath,$72.00,"Porto, Portugal",Sara,2,PORTO,
1031069677581597503,186457358,f,Home in Ermesinde · ★New · 1 bedroom · 1 bed · 2 baths,$65.00,,Ana Marta,1,VALONGO,
1030972671353643006,499623793,t,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1.5 baths,$23.00,"Porto, Portugal",Santos,1,PORTO,
1030955648449846398,547333553,f,Rental unit in Porto · ★New · 2 bedrooms · 3 beds · 2.5 baths,$261.00,,Mariano,3,PORTO,
1030952311725177673,499623793,t,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1.5 shared baths,$16.00,"Porto, Portugal",Santos,1,PORTO,
1030948442212122125,235438978,f,Rental unit in Porto · ★New · Studio · 1 bed · 1 private bath,$50.00,"Porto, Portugal",Hugo,1,PORTO,5.0
1030943279882389441,442505237,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$58.00,"Porto, Portugal",João,1,PORTO,
1030926774842725676,15900664,f,Home in Vila Nova de Gaia · ★New · 5 bedrooms · 6 beds · 3 baths,$110.00,,LisBeyond,6,VILA NOVA DE GAIA,
1030561990835944923,547736776,f,Rental unit in Porto · ★New · 1 bedroom · 1 bath,$50.00,,Josef,,PORTO,
1030477393397623980,544262513,f,Home in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$35.00,,Vitorino,1,PORTO,3.0
1030475210087368806,544262513,f,Home in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$29.00,,Vitorino,1,PORTO,4.0
1030472440263252751,544262513,f,Home in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$29.00,,Vitorino,1,PORTO,1.0
1030460860070868342,544262513,f,Rental unit in Porto · ★New · 1 bedroom · 1 bed · 1 bath,$39.00,,Vitorino,1,PORTO,5.0
1030454979303743716,544262513,f,Rental unit in Porto · ★4.0 · 1 bedroom · 2 beds · 1 bath,$43.00,,Vitorino,2,PORTO,4.0
1030449988214716657,456999607,t,Rental unit in Porto · ★New · Studio · 1 bed · 1 bath,$31.00,"Porto, Portugal",Porto City Hosts,1,PORTO,5.0
1030444543411612295,456999607,t,Rental unit in Porto · ★New · Studio · 1 bed · 1 bath,$38.00,"Porto, Portugal",Porto City Hosts,1,PORTO,5.0
